Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
2015-01-02,85.24859619140625,77.90826416015625,62.77704620361328,86.49867248535156,87.1762466430664,103.50526428222656,,93.17874908447266,72.40970611572266,106.2435531616211,98.97781372070312,52.344608306884766
2015-01-05,85.43384552001953,77.92530822753906,62.959388732910156,88.3829345703125,87.70816040039062,103.74165344238281,,93.17874908447266,72.40970611572266,107.18704986572266,100.53263854980469,52.4255485534668
2015-01-06,85.64999389648438,77.90826416015625,63.14165115356445,90.30831146240234,88.29735565185547,104.06251525878906,,93.18724060058594,72.44401550292969,108.1772689819336,102.34391021728516,52.59550476074219
2015-01-07,85.63455200195312,77.90826416015625,63.17959976196289,90.21925354003906,88.28099822998047,104.15538024902344,,93.18724060058594,72.47827911376953,108.06815338134766,102.1418228149414,52.65220260620117
2015-01-08,85.50336456298828,77.90826416015625,63.08087921142578,88.56791687011719,87.92095947265625,104.02877044677734,,93.18724060058594,72.4697036743164,107.28058624267578,100.78914642333984,52.53075408935547
2015-01-09,85.7117691040039,77.90826416015625,63.18723678588867,89.76016998291016,88.35469818115234,104.33274841308594,,93.19568634033203,72.52967834472656,107.84198760986328,101.89306640625,52.725006103515625
2015-01-12,85.78125762939453,77.90826416015625,63.27079391479492,90.70574188232422,88.6656265258789,104.56073760986328,,93.21256256103516,72.57251739501953,108.24750518798828,102.47606658935547,52.85454559326172
2015-01-13,85.8044662475586,77.90826416015625,63.331546783447266,90.51387786865234,88.74742889404297,104.66207885742188,,93.2041015625,72.61529541015625,108.28646850585938,102.47606658935547,52.93547821044922
2015-01-14,86.01282501220703,77.90826416015625,63.475799560546875,91.4731674194336,89.15660858154297,104.94070434570312,,93.2041015625,72.65812683105469,108.85564422607422,103.25350189208984,53.064964294433594
2015-01-15,86.40655517578125,77.90826416015625,63.756874084472656,93.52872467041016,89.91761779785156,105.5233383178711,,93.21256256103516,72.76945495605469,109.86144256591797,104.878173828125,53.42112731933594
2015-01-16,86.07459259033203,77.90826416015625,63.5670051574707,91.76094055175781,89.25483703613281,105.05045318603516,,93.21256256103516,72.70098876953125,108.99597930908203,103.5411148071289,53.13782501220703
2015-01-20,86.22127532958984,77.90826416015625,63.498653411865234,93.7342758178711,89.45941162109375,105.07582092285156,,93.21256256103516,72.66669464111328,109.49501037597656,104.91709899902344,53.15399169921875
